"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114174652061381,-2.20575049807367,0.0089727431950639,0.0122777045718084,0.0027192006949599,-2.19785595849369,0.00807556473532741,0.0122727409798608,0.00294856164156461,-2.16713912439019,0.0242709886413365,0.0023132262115271,0.00716537843351649,-2.20691127789405,0.010871742096078,0.0124264866803203,0.00366782295046798
"11422-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.115381475379102,-2.18590188114664,0.00878512485787752,0.0079620839372152,0.00259159105729202,-2.17952618351961,0.00782582324460606,0.00737551996051465,0.00276666794141572,-2.16409527633707,0.0273335515806694,0.00757079997804697,0.00980750491391978,-2.19120548259108,0.00965622272616901,0.0105477286135851,0.00324163416421249
"11422-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113699673690315,-2.19686626945535,0.00923249773531826,0.00640548086569602,0.00270456136567772,-2.19156004787548,0.00831666698782416,0.00584323762178397,0.00295631082899313,-2.17822434985478,0.0262959730065169,0.00849404755298654,0.00637717850095681,-2.20567938833212,0.0118281803294378,0.00958545715537251,0.0037658608184209
"11422-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114682941348575,-2.1988355008109,0.00953900123262175,0.00998153348709306,0.0027400544290211,-2.191755618201,0.00860306099154002,0.00983695018655448,0.00302235881695227,-2.25858864397534,0.0490138899855522,0.0187563591008946,0.0160035248976523,-2.19797731283855,0.0109893670200711,0.00973376793960978,0.0035773489591749
"11422-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114749035575918,-2.18248635964553,0.0090617820539344,0.00392220315113262,0.00260855053315319,-2.18025914212313,0.00813485570039413,0.00414868247699404,0.00282365998504394,-2.16466715596116,0.0231005083339516,-0.00362514405669361,0.0062622453561117,-2.18413513258421,0.00974170814317261,0.00460314211728307,0.00300941495268114
"11422-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.115270012636996,-2.1814177703994,0.0096647479287237,0.00548906867878905,0.00235066800177991,-2.1777269294756,0.00885132636647463,0.00555132175517445,0.00248072020252746,-2.18539489300142,0.0287063119270925,0.0171312839394316,0.00774091169473379,-2.18416292251306,0.0120945940538241,0.00635931093273834,0.00357298353514863
"11422-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114241455166468,-2.20432934672556,0.00882917539174764,0.0113124405959943,0.00255088976496272,-2.19707791129016,0.00791676901367975,0.0114217192196696,0.00271273851022153,-2.22386112557158,0.0301909639223057,0.00642669738353048,0.0102743297297286,-2.21125170764319,0.0100674907449847,0.0136204484140272,0.00313018206729786
"11422-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.116749318532958,-2.18404104150622,0.00922177879815616,0.0106333106342626,0.00262150968385415,-2.17779099477018,0.00814535552235721,0.0111011049355487,0.00274128331965559,-2.17448424544612,0.0349114579439988,0.00538714831022177,0.00927127071339092,-2.18232036483989,0.0120131983274542,0.00996431694991509,0.00384366419110276
"11422-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.116318168515314,-2.1923301871391,0.00992842998435136,0.0124942563794121,0.00283217785830298,-2.18694898727977,0.00894983950734207,0.0140348233038236,0.00309393570532406,-2.28025781544412,0.0382525582171712,0.0471395075553569,0.0107814184294553,-2.19225334049155,0.0125282686699578,0.0127382991498014,0.00417711179466957
"11422-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114713857442635,-2.20144045138991,0.00992145627673474,0.0124057004515494,0.00238250820099592,-2.19624755546385,0.00909997385656886,0.0139522193561021,0.00256072230545742,-2.21506298248553,0.0253658787468234,0.0200454045945854,0.00817158271851452,-2.20247762672391,0.0104115960292562,0.0131159267277676,0.00276214158790407
"11422-11",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114894605178462,-2.19560109913642,0.00900174575159225,0.00974651372161212,0.0022581879862452,-2.18934441203405,0.00827058415203472,0.0100733237466397,0.00240762834151573,-2.16623929014466,0.0346376394749383,0.00324100983307039,0.00821324486418262,-2.19355151952872,0.00993053223770712,0.00894647308400905,0.00257843171684124
"11422-12",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114337399663493,-2.19600660309309,0.00926393673983749,0.00714584896000914,0.00249285796306432,-2.19149161595179,0.00830973989648355,0.00732789072014924,0.00263551734615183,-2.19425616666095,0.0340389072429758,0.000954887005447691,0.0108996170431048,-2.18504686931029,0.0107844813149271,0.00318806630205024,0.00323596358679198
"11422-13",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114447723455716,-2.19660239731696,0.008734463374025,0.00844095209717089,0.00242785211030355,-2.19138824455079,0.00781498957071176,0.00869523833864507,0.00257422029960826,-2.1979647099805,0.0252026247745305,0.0170077125696964,0.00632446983076971,-2.20299620134915,0.0107187207424258,0.0110286006017717,0.00365647182727825
"11422-14",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113913249928643,-2.2045106529638,0.00904116446273378,0.00991944477242044,0.00255942318581202,-2.19808802474777,0.00811972189480514,0.00988266531562022,0.00270133120475414,-2.20798510285508,0.0214076560946761,0.0094209156254709,0.00657394504547533,-2.20842734273652,0.0103558417105613,0.0119022415813687,0.00329833366756584
"11422-15",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114411633690375,-2.19927075918594,0.008841422887179,0.00936221598548517,0.00236476530405838,-2.19324811643736,0.00801677526025121,0.00948214388306433,0.0025222418717151,-2.20327162719869,0.0341621830735239,0.00560059548344731,0.00857353519608723,-2.20628005922791,0.0121543606610812,0.0113871023111215,0.00381286584873737
"11422-16",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114096092496705,-2.20686454606156,0.00934794753139244,0.0113734562838267,0.00285241222155067,-2.20243818744463,0.00817096840125267,0.0133176452101048,0.00306383074293142,-2.22700872190216,0.0336449503409584,0.026255377608341,0.0102055818333414,-2.21411537218787,0.0106763308904448,0.0139705354562551,0.00351306139742248
"11422-17",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114847592173118,-2.18708385861036,0.0106096149576641,0.0064150902246551,0.0028120606761233,-2.18199258734527,0.00982311705529989,0.00574908350523771,0.00299672602986734,-2.15541153910409,0.0349177368240062,-0.00447953503572232,0.0101908216923871,-2.19282658567595,0.0117910131230205,0.00886118026346112,0.00356186767827
"11422-18",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113938408756776,-2.20379193023745,0.00931872671125228,0.00991491992048516,0.00295381585263127,-2.19734304464449,0.00820896062159903,0.0101104270239676,0.0032536836436568,-2.20283903872023,0.0208644229791069,0.00677466977500102,0.00578180747030015,-2.19709570851347,0.0148721574185741,0.00723053815700579,0.00554543322073483
"11422-19",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114515870037466,-2.19985904051079,0.00895637572292166,0.0105965582922512,0.00255477777526723,-2.19227349324912,0.0080666688783126,0.0104224465004153,0.00280390774549287,-2.22944239757525,0.0316901345057241,0.0133253242305863,0.00891044995848305,-2.20308347590711,0.0096285615303654,0.0122465119116568,0.00308928673580911
"11422-20",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114323967952924,-2.20083351117039,0.00987907853969994,0.00888956921560668,0.00263636124203827,-2.19453648420994,0.00885344515633774,0.00881254877298833,0.00278454145718023,-2.16635753584277,0.0302775871959113,0.00907972791242347,0.00786353166933961,-2.20218395825856,0.0115717407229144,0.00954530333603117,0.00353833890839083
"11422-21",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114661545212526,-2.19769224827886,0.00839383476306011,0.00976456643033855,0.00232774587410285,-2.19211736711949,0.00756058033891116,0.0101162854494302,0.00244113392723396,-2.18546610083651,0.0255745954991685,-0.00443168361406832,0.00842889248189017,-2.19879491195892,0.00963640718015966,0.0102831979004109,0.00285980294043606
"11422-22",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.11491583448931,-2.19955270872099,0.0100373933953443,0.0119190824812952,0.00272020797848159,-2.19295377336645,0.00919626495533795,0.0124454816406102,0.00290022774991586,-2.16912762482949,0.0342020807035193,0.019501371793664,0.00681114353143956,-2.20023009892298,0.0120250712996581,0.0121697280629628,0.00385913722036062
"11422-23",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.115066952233115,-2.19750802322268,0.00924476553403335,0.0105845472602267,0.00261185680452431,-2.19240260531875,0.00819807485493404,0.0117986582695331,0.00280568022340178,-2.16269991540544,0.0359806937087845,0.0110504261394621,0.00919944456963091,-2.19635093690225,0.00980379568078456,0.0104564835902666,0.00308604892174289
"11422-24",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113800366160667,-2.20178390515491,0.00903272890555557,0.00925641854539447,0.0024380771396057,-2.19552881318811,0.00822175749093868,0.00912158189983143,0.00263004405741786,-2.16380369511786,0.0272674794504188,-0.00984551620561174,0.0102505744608629,-2.1959270571167,0.00993831718744725,0.00682121382687377,0.00305411989908148
"11422-25",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113218503510593,-2.22564862124737,0.00851848946533833,0.0165276053440164,0.00250670307291927,-2.2174858484494,0.00763738860951833,0.0182781790972541,0.00273426479088315,-2.23774603565569,0.031002126614029,0.0141705774967721,0.00685063478630523,-2.22445266285395,0.0108900791730342,0.0160609127927565,0.00349694933911383
"11422-26",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113462554473307,-2.19919606679039,0.00857645073142387,0.00654588085704145,0.00271819929611166,-2.194347583576,0.00761998061482454,0.006163894603309,0.00297217698577904,-2.19090663967322,0.0285362278485106,0.00751128160770356,0.00740921197006207,-2.20278439591301,0.0114931057522801,0.00812350751965719,0.00423487923185619
"11422-27",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.11453736426831,-2.21359606172859,0.00893687982029752,0.0148860945253441,0.00230134498657458,-2.20573948967141,0.00817120882681624,0.0160500338813812,0.00248992042992953,-2.1897874042214,0.0272917132053914,0.0118955077523861,0.00800155791349133,-2.21450200407486,0.00987156091130333,0.0152526035911849,0.00266200125772775
"11422-28",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113825759283177,-2.19916870946642,0.00875020837992193,0.00774535625564409,0.0024489480752445,-2.19397933886278,0.0078549875794513,0.00768958053005881,0.00259889840348909,-2.2410802506901,0.0324727102203516,0.0139220500357918,0.00922722094439308,-2.19264191811844,0.00998271572154919,0.00512685953828789,0.00309123291222814
"11422-29",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.112728967585112,-2.2166180060845,0.00964333796173921,0.0113915733717995,0.00313160138964347,-2.21075763098413,0.00852509950784786,0.012190462615837,0.00338649911330372,-2.27253116095137,0.0322692472553036,0.0317589656513184,0.0140483091896033,-2.22309693213448,0.0123697336307568,0.0133108909772166,0.00427231022614188
"11422-30",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114856345553561,-2.19090430429755,0.00954512391059872,0.00884837859511413,0.00254117807327975,-2.18604421146851,0.008848173673565,0.00938085635447421,0.00279796675050455,-2.21504089150985,0.0247435091330264,0.0161101363808132,0.00688651445767576,-2.18734871009387,0.0118007809060376,0.00750018146634179,0.00383730622268862
"11422-31",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114659406926954,-2.19310331858236,0.00912058070599356,0.00774312431019943,0.00238344137050633,-2.18821134286054,0.00828128023396034,0.00780510178948917,0.00249806670831321,-2.20851535751729,0.024561812033713,0.0117695127595224,0.00542703696698502,-2.19420332330577,0.0116492421528568,0.00829326539050173,0.00369762532805626
"11422-32",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.11429674928045,-2.19866396528061,0.00819383283317538,0.00899454909458165,0.00234420777166163,-2.19450934669524,0.00733680470278088,0.00978580146550348,0.00246529560611033,-2.15979850714534,0.0263182163602591,0.00748819161943354,0.0053786631967199,-2.19633857578486,0.0100001085111586,0.00791900440926691,0.00313513320612712
"11422-33",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114968019025596,-2.20431519140072,0.00862460658484832,0.0136334126829602,0.00243628744209331,-2.19625241892959,0.00783460826922232,0.0141537086408065,0.00266429965287189,-2.23776713738907,0.0279224752033964,0.00618152968206503,0.00603564291763948,-2.20397447206638,0.0102881498264853,0.0134184922482501,0.00324359352186462
"11422-34",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113431233129546,-2.2022657787985,0.00867528769426141,0.00755691591289137,0.00257796739120841,-2.19714533193568,0.00784471309843273,0.00725802432192091,0.00276320201829583,-2.18165940626714,0.0211524063593945,0.0118087980102608,0.0044656551615535,-2.20593944815944,0.00980128434757886,0.00950140556853243,0.00339599377165478
"11422-35",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114148930339426,-2.20545398894311,0.00936355898442019,0.0109297962053929,0.0025935609705187,-2.19921056507944,0.00848475084876922,0.011573498482313,0.00285578661000987,-2.18301295267552,0.027174614244638,0.00794680337272493,0.00698448673219943,-2.19768879421478,0.0117410141198767,0.00769089510459505,0.00371161272951948
"11422-36",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.116801948109594,-2.19062667087651,0.00945416674762593,0.0137567344205833,0.00275996670329221,-2.18108426674976,0.0084427586975489,0.0136789891613411,0.00297475076088643,-2.1992823529284,0.028696131799521,0.0152654287861034,0.00590186713682136,-2.18553079135459,0.0108949246531263,0.0121539836798984,0.0036343728257689
"11422-37",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114431836319691,-2.200133285044,0.00897140546200255,0.00930541333120538,0.002394602156302,-2.19572325565156,0.00812159176161104,0.0101661039952629,0.00252890006466848,-2.22928166518681,0.0285313291606164,0.0295033370694076,0.00885919193497836,-2.19883066792402,0.0101442916748966,0.00889576285941815,0.00291472238871213
"11422-38",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114976930934181,-2.19815344413375,0.00936003037966771,0.010959661126047,0.00247222347848432,-2.19166311315962,0.00864724919394078,0.0111242606377476,0.00263667726033681,-2.19850411455186,0.0244948389620873,0.0213671496388999,0.00678918442501925,-2.19852352165127,0.00995875177535085,0.0117418067688887,0.00300812220330403
"11422-39",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.115238477188278,-2.19209526065486,0.00919987030196732,0.00931766366678456,0.00253348313049678,-2.18625310676005,0.00828768487660229,0.00946907982011637,0.00268595146584141,-2.16168031817713,0.0271265018756413,0.00943779419450293,0.00633726340088075,-2.19867121049837,0.0105815174427048,0.0120035088187779,0.00320243999307277
"11422-40",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.113838751188893,-2.20923077710266,0.00992524955559814,0.0111989294125546,0.00280811212030727,-2.20456373713571,0.00895542650846199,0.0125394711028943,0.00298503060960196,-2.20827992110995,0.0304192633532813,0.0100092349622331,0.00790116831425066,-2.21032294193266,0.0123128071761012,0.0111964726776333,0.0038880390761362
"11422-41",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114928795254451,-2.19281981064299,0.00923739468278479,0.00850224083069582,0.00260082312621605,-2.18800960593384,0.00838537039276321,0.00890944604345325,0.00282385847551243,-2.22699369690289,0.0271230135698036,0.0106447005346814,0.00646901611764464,-2.19013823559048,0.0104131298890623,0.00794027808525931,0.00348933509527967
"11422-42",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114548938688247,-2.20012395419505,0.00932952837235667,0.00986150199755636,0.00262679102422214,-2.19356607942932,0.00832438056817256,0.0100748331562727,0.00282968053160529,-2.23022353406104,0.0240875730241109,0.0160546466944583,0.00700636783920502,-2.20521689392763,0.0131256079368995,0.0117833684707164,0.00426961461621537
"11422-43",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114562281630255,-2.20526867543829,0.00917236816640213,0.0121094394504915,0.00273286763146165,-2.19825262950732,0.00804939768835346,0.0129134050467319,0.00293805989971608,-2.23243839339774,0.0378954563902903,0.0160670015108025,0.0119407700113805,-2.20945988579154,0.0125971133485907,0.0131854511560906,0.00411004521960856
"11422-44",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.114287990959087,-2.20409791792392,0.0090649405888512,0.0108351195481119,0.00279434731467314,-2.1991815578523,0.00802900790829271,0.0122127822793271,0.00305986666714666,-2.19862280179273,0.0376945502208848,0.00661905801926312,0.0108088742112508,-2.20410662960072,0.0105904453179377,0.0113266672983616,0.00374787606753845
"11422-45",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.264575131106459,0.115089552356598,-2.19989294997612,0.00936648671407284,0.0114121757889751,0.00250078925876257,-2.19180878470037,0.00853735484399289,0.0111846741414408,0.00266059949819368,-2.22152885947764,0.0290251319446356,0.0171643089210009,0.00740008658758951,-2.19999235331708,0.0115248667390917,0.0109231247587739,0.0033877832544252
