"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11369049866991,-2.20076398225866,0.00443962904453468,0.0108918462239313,0.00134088818157161,-2.1950132164967,0.00398216935031904,0.0116377286676429,0.00144959961490518,-2.21581514725582,0.0109527703361556,0.0100141726813494,0.00315868985384895,-2.20226027430374,0.00523657478553961,0.0111127538473748,0.00180338735331769
"11422-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11346193671219,-2.20140601777054,0.00433460126994014,0.00969136268643318,0.00119482722074614,-2.1951153947664,0.0039196134071589,0.0097928654994883,0.00127079491107909,-2.17863507579603,0.0123826704106425,0.00395883740708084,0.00235973911317805,-2.20101910783683,0.0053112636597589,0.00969889999246001,0.001700926384211
"11422-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113414907558298,-2.20189781443499,0.00483521119448219,0.00978639141204101,0.00141967155313384,-2.19601391430648,0.00435064984708691,0.0103008341697802,0.00157093532176654,-2.21175888516382,0.0156145018767532,0.0178326640276188,0.00440397027171986,-2.20282804892578,0.00693885481949879,0.0105718984352744,0.00243460898214872
"11422-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114207479079954,-2.19314498746738,0.00453703433739061,0.0085010481638428,0.0013411261601475,-2.18756056305072,0.0040109900266518,0.00863448182537485,0.00144800643730198,-2.1961323493357,0.0178335523233024,0.0087651259059544,0.00622028004167518,-2.1919274521992,0.00531344683811097,0.00806368520576136,0.00164528420660103
"11422-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11453224169448,-2.19335309399218,0.00432147540192953,0.00998978415145284,0.00126446895653967,-2.18733523694202,0.00382306039867719,0.01030690210137,0.00133560347262457,-2.19339546033907,0.0158028456295925,0.0030465265184117,0.0042664052580853,-2.19113257115337,0.00525056210706992,0.00915832973484444,0.00165224004569887
"11422-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113905412787866,-2.19875781980304,0.00468223735128236,0.0100519845399435,0.00128636210757824,-2.19244726446464,0.00427100495201054,0.0101954067111621,0.00137147687108072,-2.17424749617827,0.0161077863121454,0.00550020995025812,0.00567514848133545,-2.19659205434411,0.00598522700308608,0.00910045225089075,0.00193988097926988
"11422-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113370138601903,-2.19099814774263,0.00452247948695998,0.00535825170858772,0.00135408305606754,-2.18796936220792,0.00400280418771349,0.00569532513439694,0.00145962951126545,-2.17054906723037,0.01516780106774,-0.00343258747101972,0.00504674362018657,-2.18782365078975,0.00546991966595816,0.00413673412673905,0.00194744107001993
"11422-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114574031912166,-2.18677589302666,0.00468936955600032,0.00752032078375248,0.00138636047800502,-2.18266539186728,0.00417217892938608,0.00805924731543189,0.00147793600508788,-2.1469331305936,0.0165146117779747,0.00393669404005758,0.00267347488233074,-2.18588033889085,0.005905557199621,0.0072360033450155,0.00194996728922569
"11422-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114533481407922,-2.19305890227513,0.00503907834040489,0.0097003015373996,0.00130342196836172,-2.18674628249284,0.00454028332550366,0.00993679013250785,0.00140848105624663,-2.21783101697042,0.0120150519744665,0.0159560873822923,0.00257019181939306,-2.19437335593841,0.00577110543114668,0.0100300838256906,0.00174673835608241
"11422-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113607068241279,-2.20471122714876,0.0046525973201502,0.0116046057580215,0.0012591458714137,-2.19957238130686,0.00423671404581632,0.0129191366896013,0.00136743343027102,-2.20832800003193,0.0139563913195391,0.0132141792814448,0.00330325815529601,-2.20729580169757,0.00565499013018028,0.0125460651601592,0.00188536932672349
"11422-11",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114267861798812,-2.199016042395,0.00450572526624249,0.0111631193391946,0.00121427503665006,-2.19164316305812,0.00412875269131643,0.0112051718863061,0.00129514070968112,-2.23786672168082,0.0148588789013032,0.0133013797370475,0.00363705996687968,-2.20021260427282,0.00531165608292719,0.0114169287286046,0.00144371102849952
"11422-12",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114168749881967,-2.19936970333421,0.00544614246929593,0.00980726617021146,0.00130355579015758,-2.19379906876267,0.00503878202482131,0.0103269378586759,0.00140046768221888,-2.21946589890168,0.0170186388423735,0.0145316623756227,0.00461684293528405,-2.19942762503501,0.00621900520242002,0.00970581367794469,0.00168654613297959
"11422-13",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113681112321422,-2.20022241593637,0.00497031036809305,0.00940418196376393,0.00122942876181968,-2.19487917140966,0.00462350479252371,0.00966431825096646,0.00129839358796511,-2.19606214759552,0.013102955541853,0.00767327638572108,0.00267413806070169,-2.20061438149266,0.00605077159045747,0.00910572974699706,0.00176743800159976
"11422-14",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.114257900494915,-2.19752790047911,0.00432717076396419,0.0105043845046225,0.00121131558750276,-2.19165621417905,0.00397976681221129,0.0109725969309423,0.00130858836537598,-2.17302750646056,0.0139699535887095,0.00409430320194602,0.00422911265595192,-2.19866093274287,0.0052922172795476,0.0106313374505158,0.0015061372987544
"11422-15",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113634571811824,-2.20291739549679,0.00451725791918385,0.0105523575866642,0.00123494890944327,-2.19686630209861,0.00411004776692336,0.0110412349459827,0.00135709010096719,-2.19956507042974,0.0137342988397639,0.0116308975598311,0.00381316800486777,-2.2015324854219,0.00558128532145441,0.0101630992397425,0.00173779202295645
