"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113671678965502,-2.20004141769646,0.00191067360806212,0.00988174320018247,0.000538255125238421,-2.19465641205266,0.00173470131754861,0.0104923554686337,0.000578978282901262,-2.19984441027955,0.00614125702276632,0.00884365152789447,0.00190087117983536,-2.19888015721174,0.00240200057661704,0.00949335978164927,0.000745178391554971
"11422-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113810441994136,-2.20045422874931,0.0019130079440619,0.0100322784588809,0.000547702599796577,-2.19418657477841,0.00169921922775751,0.0105431488780272,0.000593000651723725,-2.20087637170704,0.00616918935067637,0.00968680720043956,0.00173407189480115,-2.19871144317666,0.00249494966237479,0.00947251094519578,0.000822283829226577
"11422-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113938479410082,-2.1936165910396,0.00194851255015539,0.0080739112343188,0.000547740622947676,-2.18913124673865,0.00175721629177427,0.0085569882239675,0.000586617870076664,-2.18938352092433,0.00617575894011011,0.00830921576125132,0.00168332569704823,-2.19400258129424,0.0026486759178096,0.00795947402435276,0.000853419208540101
"11422-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113837822820385,-2.20100444437321,0.00193630670944948,0.0105517110932466,0.000548954814343054,-2.19518429519023,0.00173092795798527,0.0112719695375999,0.000588200954557713,-2.21008911189143,0.00642787333956904,0.0125202861546155,0.00198761638800167,-2.20028518378529,0.00232070631299128,0.010170178226777,0.000697407801912875
"11422-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113947070931652,-2.19724532343348,0.00191692101241804,0.00961942598293366,0.00055669576201699,-2.1916673919389,0.0017178288278444,0.0101799643526671,0.00060184311241084,-2.18942081453844,0.00648140662767989,0.00720216491484043,0.00181533942845118,-2.19627416351609,0.00241482684099458,0.00932913615728683,0.000834487128210365
"11422-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113555508184851,-2.19795371018359,0.00201441077458065,0.00865493941596452,0.000551367258493466,-2.19302054590667,0.00184264438587242,0.00907663789014936,0.00059350653101078,-2.19564343572641,0.00629918660096946,0.00880265216009906,0.00174924670322275,-2.19645017370211,0.00216992245428312,0.00811245102601591,0.000622980427397039
"11422-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113994214527276,-2.19805764885654,0.00199513932343977,0.0100058702322726,0.000537417204712166,-2.19229815839914,0.00182814183606575,0.0104894291354317,0.000582305699281731,-2.18753970674556,0.0061132516688325,0.00779694753305574,0.00166015688584329,-2.19819930539415,0.00262546413282129,0.0100901952684025,0.0008952078961334
"11422-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113944254035402,-2.19658522027118,0.00198529258286464,0.00920515074615289,0.000553734184776398,-2.1909390298504,0.00179015495643637,0.00943375163120531,0.000595024229353209,-2.19490466025417,0.00613407677059324,0.00920262711709666,0.00172325186082463,-2.19698908754063,0.00213749531002582,0.00952365767891822,0.000647341037361045
"11422-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113908522012185,-2.19784211941793,0.00199034534386447,0.00922533960248807,0.000556415684664818,-2.19253543032445,0.00178117776361133,0.00970374915392887,0.000591933679232195,-2.19884195884858,0.00692206040762042,0.0111762158433938,0.00196072661040301,-2.19721014240066,0.002771274857017,0.00895116379961231,0.000873816849914815
"11422-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113788748202676,-2.19958529795737,0.0019244410290097,0.0101608754266221,0.000556102892050383,-2.19317157020785,0.00173888900356613,0.0103902922813347,0.000604498292943655,-2.1924878440371,0.00634903103823712,0.008258169632395,0.00190828206838923,-2.19990059859688,0.00250305285843977,0.0103903408202201,0.000808303428435588
"11422-11",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113632674305114,-2.19910868688273,0.00196519774209373,0.00929164733438756,0.000556771693585684,-2.1933777823808,0.00176198755072121,0.00966884559686061,0.000598248615677648,-2.19844725210407,0.0056967205910857,0.0090261036647574,0.00149976586319799,-2.19730044918657,0.00224759526692688,0.00883552524031865,0.000701554867731497
"11422-12",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113780986706338,-2.19821894611538,0.00197802975348824,0.0091139307085199,0.000559491680151273,-2.19298640277164,0.00177891152931652,0.00960749618102719,0.000602847900896801,-2.19296111645925,0.00696356303267048,0.00548566156131575,0.00203956717178179,-2.19791728281373,0.00249145933860034,0.00889240242378296,0.000772754459092576
"11422-13",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113907301647719,-2.20199186168986,0.00189201539350079,0.0110810472150169,0.000525758200727088,-2.1954448838532,0.00170808044135081,0.0115662680529286,0.00056644752758436,-2.20627286710355,0.00724204313687895,0.0121625164739754,0.00208416508735879,-2.20239268254988,0.00225905198101906,0.0111611042243013,0.000722864693643611
"11422-14",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11376727900918,-2.19970139499698,0.0019491775235352,0.00983772490031214,0.000534825834694583,-2.1941807760015,0.00175528438035296,0.0104418260429211,0.000573194255438948,-2.19535256092776,0.00641478805717136,0.00851512546709792,0.00189111044863555,-2.20033337879274,0.00236674283970621,0.010021834338386,0.000729330419980788
"11422-15",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113702276898903,-2.19927766570283,0.00196835380134848,0.00966986833567507,0.000551915774763608,-2.19296199055162,0.00179108604310135,0.00984188475368082,0.000597878108079142,-2.19610899295346,0.0062168682145992,0.00795489533611298,0.00183195070508411,-2.19803461247973,0.00238575467249505,0.00917778204446102,0.000751132838476755
"11422-16",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113832245723505,-2.19749302813047,0.00205186055868802,0.00938054090725822,0.000579957677028505,-2.19227580292964,0.00185970308977326,0.00991120512317498,0.000623396340376713,-2.20499455326703,0.00596328956137933,0.0104871160621017,0.00166602408642599,-2.19691938023923,0.00258783927703536,0.00901434414707804,0.000870064833993335
"11422-17",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113821573378516,-2.19846934941985,0.00193409020951984,0.00951834218180311,0.000533887271944243,-2.1931744896178,0.0017434831750898,0.01010576554328,0.000577432392107004,-2.20009842306019,0.00620932420170083,0.0102714539288625,0.0017351914212097,-2.19960365763835,0.00223732999327741,0.00991401027567886,0.000669983155917514
"11422-18",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113822258755961,-2.19741510663411,0.00196561291835501,0.00926709143191393,0.000549840296230459,-2.19210070117324,0.0017751890667904,0.00968160670497535,0.000584742866551543,-2.18837926811004,0.00585875017771069,0.00880933765231994,0.00150297829328313,-2.19664007968001,0.00215385058122506,0.00914843159355126,0.00063477885322937
"11422-19",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11354783685911,-2.20356292955437,0.00204846431318692,0.0106465522965773,0.000582383442447157,-2.19764308390361,0.00184340499533844,0.0112121566480241,0.000623236130137952,-2.19401207682016,0.00632773993782717,0.00958247521005733,0.00152585561739072,-2.20492130380854,0.0025409641973868,0.011074125871715,0.000897025113584119
"11422-20",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113689250650883,-2.20110371154151,0.00193820023232028,0.0105017653075776,0.000559549938129301,-2.19512084640558,0.00173997716207069,0.0109663158119659,0.000592511541582737,-2.2071242499938,0.00621541311234215,0.0126178783313792,0.00179742300906212,-2.20002407275897,0.00225372936794061,0.0100045286538151,0.000710017476189391
"11422-21",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113999529915378,-2.19665992302485,0.00195723038154125,0.00961428969752999,0.000552884808672676,-2.19065019016411,0.00175766462428429,0.00996068522143407,0.000599621717892905,-2.20320005561864,0.00604956083408274,0.0103517527567615,0.00183725041976666,-2.1972847207167,0.00218086881869588,0.0100437060586528,0.000675759462903241
"11422-22",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113702276520385,-2.20127480657942,0.00201156251986856,0.0101439415194087,0.000556415908855047,-2.19556563293702,0.00181162753321388,0.0106769745758775,0.000594193235281771,-2.19066941093038,0.00650392925840071,0.00778644848522761,0.00182745315608231,-2.201353381748,0.00243906241012329,0.0101668953063047,0.000798710562801831
"11422-23",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11408229078512,-2.19824940274497,0.00200824242399409,0.0100434105197745,0.00051829807110917,-2.19222979926333,0.00184257602768301,0.0104241501062889,0.000557324693367834,-2.20645770617685,0.00653664657944808,0.00965617837966935,0.00176077952315324,-2.19900088210186,0.00236104337423083,0.0104109686843099,0.000658784978210555
"11422-24",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113755548284731,-2.20142131482551,0.00197443029992784,0.0105300037530154,0.000551715393040221,-2.1950104863558,0.00178873272737462,0.0108510119577063,0.000593831593158444,-2.19490887399988,0.00615367375312795,0.00788860382756565,0.00169378112910229,-2.2003734643858,0.00245655638653963,0.0102667900285479,0.00083284974530877
"11422-25",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113460805472637,-2.20403425530721,0.00197217770663049,0.0108281441951113,0.000559992646110252,-2.19736231729679,0.00178252442149173,0.0111872905205789,0.000604413180319446,-2.2092079838714,0.00618624272145339,0.0116428398371443,0.00152443669943892,-2.20385410917871,0.00239215871467001,0.0109057481588699,0.000750591906066139
"11422-26",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113645969785147,-2.20087463392817,0.00195193255080778,0.00981653219120866,0.000529890857422686,-2.195086004806,0.00179082786107738,0.0102231197619021,0.000577953347095394,-2.19928243898329,0.0066816166187825,0.00887205015689282,0.0017505575301047,-2.1996983929952,0.00227645547498528,0.00951897626978686,0.000686954994844012
"11422-27",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113793044486762,-2.20174619577206,0.00196945794608073,0.0107518437152187,0.000534212352736455,-2.19558525471989,0.00179688335313694,0.0113435313484176,0.000581113212420525,-2.20157100849888,0.00634485605370851,0.00917691934305047,0.00160960742243889,-2.20174688325649,0.00236763692994963,0.0107632182197353,0.000692914120185085
"11422-28",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11359671142704,-2.1995911097631,0.00189306941348289,0.0093397131698011,0.000541457504013296,-2.19428232751703,0.00170642572815985,0.00982637838677407,0.000585278572973672,-2.19227991652873,0.00646342920295911,0.00681754312161681,0.00193996023229007,-2.19991693808011,0.00244902196056125,0.00954537495090075,0.000774637438737169
"11422-29",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113701742043754,-2.19951334972019,0.00195984588341569,0.00937098468603444,0.000543600551483758,-2.19377804873135,0.00176871789778386,0.00972735283101325,0.000583643795967871,-2.20144926967808,0.00635785803427906,0.0103714556198513,0.00168464823858646,-2.19935827886467,0.00227362414195784,0.00938667007629456,0.000689784121399431
"11422-30",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113801653682275,-2.20008724550917,0.00201982617187016,0.0103150040528229,0.000571691468865831,-2.19358952618287,0.00182625949627629,0.0106063059498328,0.000617458289744445,-2.20271421266396,0.00600549252389747,0.0100924268243073,0.00159128472579789,-2.19894495094815,0.00241845045059857,0.0097720682295315,0.000730182352682104
"11422-31",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113751197719133,-2.19912848681199,0.00198700555815442,0.00979074539201258,0.000581093614170887,-2.19329626128137,0.00179023251869323,0.0102474871485568,0.000636207247608659,-2.19365327704067,0.00617440375869404,0.00848612162234065,0.00157014306305414,-2.19806430880054,0.00255147567342384,0.00950822642478438,0.000855758579186016
"11422-32",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113388617752101,-2.20231959907888,0.00194156658889619,0.0100085022356449,0.000562795486162276,-2.19614669700262,0.00177854945146639,0.0102123881636383,0.000615081020399681,-2.19629864756467,0.00584713108253401,0.00874854778463322,0.00154797699605981,-2.20295851221069,0.00295590326676182,0.010235367516187,0.000992486725941393
"11422-33",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113942107564752,-2.19920697046978,0.00195567810224672,0.0103542724174123,0.00054613742780578,-2.19296946019034,0.00176462019518909,0.0107930540405307,0.000589228403401237,-2.20280586277388,0.00661313242189365,0.0094028196541406,0.00171212521161391,-2.19695213203476,0.00229033791713333,0.00944394006694778,0.000715200450585454
"11422-34",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11387218723439,-2.1986957842712,0.00200926988433429,0.00982502604830496,0.000556379444911152,-2.19278329760674,0.00181231348241373,0.0101889801237153,0.000592382450491205,-2.19704103441687,0.00680682373892358,0.0110945309287185,0.00189364440518384,-2.19902704967026,0.00283374973712046,0.0099575247055837,0.000892956442350798
"11422-35",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11379374430662,-2.19702315585708,0.00198952464980005,0.0089029088887841,0.000558378586117224,-2.1919680013064,0.00179037710911278,0.00930987156305811,0.000597291754410553,-2.19848432498767,0.00574206356162808,0.00898919563403023,0.00164186215085021,-2.19802606846084,0.00283524026609062,0.0091304990104169,0.000898099348781703
"11422-36",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113484486042436,-2.20267314929722,0.00194926578845317,0.0104883619514997,0.000545293284125232,-2.19671355544809,0.00177856457185982,0.0109507039834954,0.000586809797613397,-2.19853210652633,0.00590810791286574,0.0109792637569213,0.00155236125447105,-2.20345704471708,0.00235169030464164,0.0105495607080811,0.000730277061768427
"11422-37",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113817615937371,-2.19748658552735,0.0019517574040524,0.00938001184075147,0.000533249035784337,-2.1925016251144,0.00177438896916121,0.00999652379628273,0.00057270000582625,-2.19438485199023,0.00569499780860082,0.00907197513462748,0.00179333123984744,-2.19673240348938,0.00263261228850709,0.00908438779767102,0.000842581514031348
"11422-38",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113607945494222,-2.20073906582143,0.00196491007593443,0.00969556118177408,0.000550718023325098,-2.19508022246488,0.00177021074615467,0.01016750838645,0.00059245069544722,-2.19719740253356,0.00661969540489694,0.00713018377713133,0.00183019670539804,-2.20020829674994,0.00231668773984625,0.00948629058459766,0.000708748639596988
"11422-39",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113717852132398,-2.20288884348504,0.00194040071256507,0.0106163553955391,0.000536652396301921,-2.19652996024329,0.00175152696872364,0.0110500453486386,0.000574403488341257,-2.20724243338379,0.00635391158222195,0.0114054770467967,0.00186888835881754,-2.20350733537449,0.00230575888807529,0.0109528625661749,0.00075132562733523
"11422-40",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113705691624849,-2.20018660991764,0.00207485601446109,0.0100946924046172,0.000574878670547096,-2.19469826647543,0.00187411991533492,0.0108438159249572,0.000623804318434307,-2.18984807402818,0.00613107429412058,0.00727459564120933,0.00191527143789764,-2.197943642723,0.00257486752132277,0.00923828032208808,0.000844936567077255
"11422-41",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113735013267475,-2.20007730113649,0.00189476848070755,0.00973785261481362,0.0005214956055068,-2.19435721260216,0.00171662587928964,0.0100923635417031,0.000555941928318571,-2.19949234193948,0.00619173079107107,0.00916273742978419,0.00173087228063554,-2.19959080325625,0.00238540278783777,0.00962670872796579,0.000778435868099916
"11422-42",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11324077823742,-2.20475954491424,0.00196595785323108,0.0102183881459392,0.000557810494793593,-2.19907251185681,0.00177504196195866,0.0108042231209392,0.000601138829642673,-2.19959836354757,0.006183122815605,0.00790419520369683,0.00166945110269542,-2.20344644789344,0.00252811024154161,0.00959342761937781,0.000826494223614262
"11422-43",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113413174813471,-2.20152250771379,0.00193334466760697,0.00958241685481262,0.000552783149010923,-2.19606756317185,0.00174450954884881,0.00995488267192305,0.000591920094357964,-2.20176113876064,0.00695410755224188,0.0075844484474629,0.00176650381006547,-2.20095412869977,0.002475202696934,0.00922384990070512,0.000823145717400135
"11422-44",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113919780575834,-2.19752345874647,0.0019237498845641,0.00958503639818681,0.000547580692744894,-2.191621934486,0.00173559525218066,0.00984784516273134,0.000588807642523269,-2.18992971653836,0.00586671927456855,0.00778697151088568,0.00180065338840238,-2.19819613835256,0.00227245645531237,0.0097196942940216,0.000723924788139833
"11422-45",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.11368959759435,-2.20376644090657,0.00206609044823592,0.0110795814863203,0.00058029660021026,-2.1970075954555,0.00184484075927695,0.0115463040565602,0.000622742354217238,-2.20608864924367,0.00695171785961698,0.011535760722683,0.00187376893823813,-2.20233930434127,0.00283482271963843,0.0106166540760965,0.000919939750444771
"11422-46",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.1,0.113465916225353,-2.20252562162495,0.00214119232859103,0.0101358535247476,0.000580001939213095,-2.19663090594435,0.00195779314213428,0.0105064050026639,0.00062745386009713,-2.21781254404394,0.00684803545312052,0.0139507041286982,0.00196800986820215,-2.20361140120576,0.00274170586678868,0.0104358372922653,0.000838402540971282
